4B5C2564-F046-471B-8A8E-2CA035FAA948 AD3F8A9E-EF5C-4060-953E-6CA8712E2CC1 2025-02-07 09:25:38.717 453.34                                   00
FF686033-87A0-4615-AE1C-2CFA3A04E984 A8CD61F4-9720-45AA-9428-A62ECCCFB6CD 2025-03-04 04:19:12.400 262.88                                   00
6BCFAF2E-6C00-44E5-8050-2D6E4C620F90 EA09EEA8-26B9-4019-B4D3-A16A11B5B844 2024-08-20 18:52:49.460 41.66                                    11
BBB0CC0C-C8CF-4D83-AA9C-2D99B2E4D3F9 8198BD43-D5AC-4AE9-B494-D15325EAA0A5 2024-07-25 08:09:15.423 120.86                                   10
81FF460E-9B45-400E-A9FC-2DE073E6C4DD F6E42C24-FE4B-4196-BA6E-9E5E2B3F4904 2024-05-05 12:11:17.233 482.41                                   10
70EA05BC-AA32-4271-BCBA-2E341BCCAA48 3DD8E07E-D8D1-4016-8B24-429A503E02AE 2024-12-02 07:29:48.500 290.75                                   10
7AF7ABB3-7018-4063-8E4C-2E69261A626E 4C434956-120D-4323-AE6D-CDEF045CD26D 2024-10-03 03:50:32.340 367.25                                   01
6C9C24D5-65ED-4814-B8DE-2E76D2108E0C 52D2C78D-9434-4564-A90B-12CBB9253342 2024-11-11 21:38:11.040 71.93                                    00
8DD3A920-E3FE-46F1-BC17-2F36409BEA8E AE293861-0E23-4241-B5B6-1F97B50A17AB 2024-11-15 06:20:05.990 93.81                                    00
A3D0B9A9-4C70-42AD-B0F9-2F7A25FCE068 048D40FC-F507-42B8-85EB-68CBF0EF0B9D 2025-01-11 19:53:55.097 26.16                                    10
073CFD63-C298-4C41-9AE2-3020CC8390B5 A2F879EF-059E-42E5-8D03-580BD1E08D5A 2024-10-10 15:01:45.193 17.60                                    00
7C13D14F-24A9-488C-834E-3054BBBBCFB8 EBA24405-1908-4DF9-A44F-C75C4316EE6A 2024-09-12 08:43:10.700 232.74                                   00
86D69A28-C18D-482B-A7AC-305F5D5A7912 B47BE9B9-DC1A-455F-8A28-FDBBC97A346F 2024-09-13 21:42:45.167 139.27                                   11
510D0E78-8336-4DB8-9D24-3095A80299AD 086E66BF-3779-4A92-9132-3D581D8E0D42 2024-06-01 07:33:27.507 331.06                                   01
CD2FF745-6EE9-4769-A12B-30BE0EC02008 3C8F4EBE-4E54-4B28-A91C-3552132338A1 2024-10-30 07:53:10.677 170.78                                   00
C033C243-4891-47B6-BDB3-3104E312E636 C6AFD4B9-71F7-45BF-A713-BBF52A5F3A89 2024-04-16 03:04:16.130 206.22                                   01
23BC214E-0F56-4462-80C2-315CEB7FE168 14922D4A-D8AF-46CB-BB42-9CB994BCE215 2024-08-04 20:07:22.817 480.41                                   00
0F5CAC84-40FE-472D-A36A-31BDF1F50E58 F4696054-B7E7-4B51-B736-7AB867577255 2024-10-21 18:30:28.267 166.33                                   11
5FCE6D36-79A6-4D58-A855-31E7E01F7A02 D10F313C-BE41-4074-9BAF-928F8890549F 2024-08-06 15:37:03.710 22.04                                    00
CBE2A8B6-F4B1-4853-B569-31F2CB5FE16E 24265246-6DA0-4652-B013-0813F4226614 2025-02-07 05:36:10.100 195.07                                   10
CD8AA619-7F6C-4799-B4A1-32027236092E BCD52E78-5826-44B4-93E9-133F9F32D94B 2024-12-02 07:37:21.073 189.10                                   00
73957EB8-EBF0-4D1B-9907-327409D7CAA5 9C9C1829-4114-4B88-B05E-55180860CDAF 2024-07-04 05:30:17.850 297.15                                   00
CD3443B5-A319-438B-961D-3289A4B46043 C07352C9-BB46-4795-B24A-DBABFA7884D6 2024-09-29 12:45:47.440 422.33                                   10
30C52F6A-5FD8-4FD7-AD9B-32AC0A0E0285 92297DA0-6C88-4FAC-8CAB-DC1302823875 2024-05-08 10:27:16.120 171.67                                   10
AB89D8BB-144E-473F-BCED-32D0C9B8BC78 660FE809-A729-4710-A2A5-98814F822D85 2024-04-03 00:29:39.520 184.54                                   01
063CF77C-1EAD-47AE-9666-330C202E8B46 35B0F6AE-BC25-49BB-9DD9-8F13DBE35094 2024-06-11 23:45:56.047 355.91                                   01
677E0B16-6BCC-4053-B1E1-337BE538EB49 0107E8DA-82A2-4445-B404-A8B6DC6A3CC7 2025-03-30 02:19:44.803 105.20                                   01
77F936AF-ACD6-4C22-954E-3397632A39D7 CC12DF25-C795-4EE0-BF6C-F612A41D5596 2024-07-02 21:23:01.843 124.44                                   01
489BA728-815C-41B9-BC22-33CB635C3415 90B87EE3-3038-4F53-92F9-2371B0308457 2024-10-26 12:13:45.563 439.14                                   01
D3126C8B-A43A-46CB-99A0-33FE0C3334BF 5A8E344E-FA04-4A35-9FC7-D3ED635944E7 2024-10-23 19:04:56.937 22.33                                    01
259FD76B-537A-4059-A6D9-3419CF26FF90 4A5E3BA1-4C5C-483D-80C5-4E16AEC40533 2024-12-15 01:11:44.830 430.60                                   00
144AC0AD-7B33-430A-B697-345F97E9B27B C819CD2E-1581-44F0-88DA-C41DC3B23175 2024-12-16 16:27:46.597 121.22                                   11
F89DA148-1C41-4794-B5CF-34B0D7293783 D7997604-1B22-48DF-9E1C-7A64F7372269 2025-03-18 18:44:28.217 188.87                                   00
ADCE04C1-785E-4938-9BC6-34EDC59B60DC C76A543E-5229-483F-A91B-3DD23402F3F2 2024-04-18 02:37:31.347 424.38                                   11
6E5DFB5F-862B-4FD4-9E07-34FE4658D941 DA2FC005-4B1D-4CB0-8832-FAAA4EB1D7D4 2024-06-10 15:03:26.817 307.92                                   00
FEBF804F-1F0C-4B28-BC47-35526ED89BDE 6B2066D9-C7DD-47D7-8FA2-2F9832284DB1 2024-10-26 09:24:54.403 80.33                                    10
16E87ECA-88E2-4DFC-8BC6-359A8C80C257 9BEFFE3C-CB39-4F5A-8130-E1ED38CFA3B1 2025-01-26 17:20:42.530 214.46                                   00
3F0C5B66-FC02-453F-B9B0-35C61F8A20DB A49AC9B4-9765-4E34-ACFE-32C9454558A2 2024-12-01 07:12:18.953 413.00                                   00
5EA4FB35-6B2D-4961-BC8E-363DEC371E5C C7C0DC26-F884-47A3-9E16-4DBF5FCEEE2C 2025-02-14 20:50:09.390 445.13                                   01
6607EC54-BEE1-41A3-AF78-365A11D72887 56E9E1DB-490D-46FE-9DE4-E9D9D3180C75 2024-04-14 16:03:30.237 440.87                                   10
4D916304-EED8-42F9-9AE5-366972D64057 0059AAEB-AEFC-4A7A-A774-E6BC13095DDE 2025-01-09 04:52:34.867 62.01                                    10
6C992873-A7BD-4397-ACB8-366A811FF1DC 872BECA8-6EEF-40A0-BFBC-C35511E6E0C5 2024-08-08 23:44:53.390 262.29                                   11
138116F1-C411-467C-A936-3673B71FE335 EE07F646-794A-4DE1-8BEB-6BF109C557EB 2024-04-13 09:19:02.033 33.49                                    10
C62D2413-A066-4E8B-8912-368F5B7705D1 E24165B7-59F4-4D2B-AB30-2DB345AEED12 2025-03-10 08:58:13.510 442.19                                   01
AEB8BFC9-50A9-423D-AE10-36AD503A3788 D7997604-1B22-48DF-9E1C-7A64F7372269 2024-09-13 11:11:20.427 349.09                                   10
9BC6570A-50BA-4B94-AE8A-36F3E4731BD9 523C552D-89F3-446A-8F29-0C54A1F7A800 2024-08-20 13:44:23.583 249.38                                   11
3BFA48D3-F5EB-4C17-85CF-3735441BD168 9F2EBBD9-25CB-4A06-9048-42E2214E5BAA 2024-05-10 11:39:30.457 70.34                                    10
683690E6-297D-4A5D-A5AF-37411A1C3F39 B057B8A8-06CC-40DD-AB72-C429ACF15A1A 2024-07-11 14:44:38.173 364.08                                   00
9DF6A574-4B97-48ED-A197-376EDAAE2D6D 3F063442-7A20-4547-B423-1AC1D8F3F2F2 2025-02-13 10:01:40.797 397.85                                   10
09F1AD30-4057-4164-B321-378EF3997C58 BCD52E78-5826-44B4-93E9-133F9F32D94B 2024-12-07 03:44:59.063 449.30                                   00
C9B02B75-26F1-4CC7-9A79-37B45E545CA6 6DA2ED06-82B3-4871-A00B-27E953A3D740 2024-07-22 22:15:55.800 253.61                                   11
3ED24B05-BAF1-422E-A066-37E2C211D432 E1318BF4-F77B-4E97-B85C-37A8C11AC1BD 2024-08-21 10:33:56.583 90.97                                    01
0C2651AB-361E-4A4E-9210-37E92245D7FB CBDE7A7A-D03C-4AA6-9016-C6F0600B2FDF 2024-09-24 18:07:33.010 462.79                                   00
6C8A2699-A17A-43FC-AFF4-380353D998AA DBC2C4E0-CD07-4BAE-A95D-837471804442 2024-11-13 12:03:06.823 399.82                                   01
A945B418-5883-47AD-852C-382374C5A68A A6511FE7-1746-4210-AC6D-3116552D8710 2024-05-19 17:25:11.477 266.93                                   11
EC137558-B7C0-4BEE-A11B-382CD98F348A 3312F0A8-3B8B-4012-BB4F-E56552000296 2024-09-23 22:13:02.747 116.31                                   10
6EF7A164-72BF-4197-A914-38792FF71957 03A73FF3-360F-49B3-83F1-EE34395BB5DB 2024-05-05 11:28:48.973 286.23                                   01
4C0ADD69-67F0-467A-BC6B-389EF95EDA91 AE556E46-A262-49B3-989E-FBA752628434 2025-03-26 15:58:33.777 103.54                                   11
DC87918E-016B-4503-BFD0-38AED29C8E67 178369E7-0134-4988-8B1B-790FAB940051 2024-08-03 13:54:43.823 206.68                                   10
AE147659-120E-4586-9736-39CDEC3BB1AB EAEF8652-7C3F-45C4-A18B-D3893B4E0E43 2025-04-02 20:19:47.997 65.99                                    00
25D701B7-F9B9-4949-8C32-39EC504E3081 39D27774-DFCC-4D20-B54F-5E09575E65B8 2024-10-12 03:07:20.687 33.14                                    01
8AC1B81A-796C-4412-A760-3A62670979C6 2B5E30A2-F633-47D9-9145-469B5EC02BEC 2024-07-07 13:54:30.617 449.65                                   11
5549FA21-23E0-48A2-B861-3A795B54B1C4 5C5E9E67-C777-4034-A81B-8419FCA8930C 2025-03-28 17:14:11.637 380.62                                   11
2C82E5FC-1309-4D65-B4A8-3A79DCA19F04 849020F8-1A33-456A-89F5-1B452D9AE869 2024-04-23 15:21:27.363 482.82                                   10
E29049AB-EE93-48F6-A9E5-3B09D9E062B4 4CE5D6F5-886F-4A42-9B03-FB01AD0279D8 2024-10-21 02:24:55.683 462.21                                   00
695CEC02-AB78-4661-86DE-3BBFAF032EC7 92135F66-4503-4D37-80D9-382BEB198A96 2025-02-19 19:43:04.523 399.80                                   11
4A293C60-D879-4D5C-B41D-3BF670B412D6 A9D7BA88-0A20-4936-81D3-D6216164B24B 2024-08-28 04:41:10.017 119.15                                   00
06BC2B06-F6C0-43D6-81DA-3BF8920BECA4 3B6B8E96-7951-4F4E-9AE5-46BCAEDA9CDD 2025-01-08 23:47:35.133 160.41                                   00
CA947347-E8EC-4F73-9772-3C1B072C7BD9 B5516D71-3774-4E07-915C-4ECB9628130D 2024-12-10 07:14:18.197 94.84                                    11
366483EA-036A-4CB9-995C-3C3EA7E93353 3C6B4284-8695-4B3E-9D3F-B297077A76FF 2024-09-28 05:31:00.497 359.60                                   11
BF0D57D0-27F4-4980-B5E4-3CEDE3B94285 376B8B4F-3BD7-410E-BEB1-72CF4798FE85 2024-11-22 20:29:40.537 354.24                                   00
7CBD9D52-F244-4F3C-9B36-3D0B0D98DDEF F943D222-AB83-400F-B604-EDA447C205D0 2025-01-16 09:54:32.513 143.29                                   00
438A5B94-3C34-4DE3-B154-3DD900138912 A2C2EE3E-F42C-41D4-BAD7-E562FEB8C4D7 2024-05-11 09:11:14.200 345.29                                   11
6384FBFB-2BF7-4F64-82D5-3DF531128C47 6885A23B-5F3A-4E55-8110-CC6EABF7ACDB 2025-01-10 12:06:03.237 285.17                                   11
CF16C52D-BA4F-4342-A95C-3E16AAAC21FC 8F55FE62-0CB6-4983-9EAF-F59BC06317E6 2025-02-10 03:05:21.090 433.23                                   00
DD546EAF-550D-4C6C-BBFC-3E522008FFC3 F3BA7EC4-D1AF-45E6-A142-D61CDE121BA7 2024-07-05 05:09:06.443 276.65                                   10
B9DCDA93-3EF0-45E1-9E0A-3E759CAB1D18 022536A2-2782-4A7C-A364-36A640FCF171 2024-10-22 08:02:27.570 313.73                                   00
45EE1845-C734-4419-92D8-3ECA26336E9A 9F2EBBD9-25CB-4A06-9048-42E2214E5BAA 2025-03-29 15:34:27.080 117.33                                   01
0BB13F0C-B576-4BBA-9CC3-3F3BC0DB4867 76F4B1AD-3B5E-4C9A-A296-01FE9CBD7EFD 2024-04-26 05:56:05.247 137.81                                   11
2FA5F7C6-C33B-482C-9D66-3F6459DDAA81 25DAFB72-B3C6-4892-875E-5520177C392A 2024-06-07 19:59:25.783 361.78                                   01
03F089FF-294F-4AAA-A960-3F72C77A85FE 8692B4B8-090A-4BF7-801B-81E6474A153A 2024-11-27 16:56:00.353 484.78                                   01
766AD891-F157-43D1-B43C-3F9938E2ACE9 76F4B1AD-3B5E-4C9A-A296-01FE9CBD7EFD 2024-07-05 04:03:36.943 446.26                                   11
9E2B879B-6D6F-46EA-BF4A-3FA52531550C 469CD434-7AA2-4B76-A39C-838257838C5D 2024-07-09 02:57:14.973 113.41                                   00
D5CAEC77-238E-42E8-BB5D-3FDA1A606B96 74A27A01-A88B-45D0-B8EA-DE2F8AB97B27 2024-10-30 00:46:59.483 178.79                                   00
DE8A15EF-5F3A-4B7A-927E-4035E1583A34 59B24171-5E89-4FF4-98C3-7443A015819C 2024-06-01 22:51:30.713 416.79                                   10
3825ACD9-02F1-439D-8B46-40767A466464 8FA0F880-65A0-4754-A3F8-5BA198FA2E58 2024-04-15 19:17:44.930 215.36                                   01
4274784B-B949-4B71-84DD-40BD6974AA81 D1F123EE-EEFB-4B14-8253-2536787D9758 2024-07-08 11:20:44.340 475.80                                   00
9E2FB95B-C245-431D-A568-40CC10879468 24265246-6DA0-4652-B013-0813F4226614 2024-10-21 01:26:18.530 162.37                                   00
469A8E71-8160-49E4-B5B2-4124EFED0042 AD3F8A9E-EF5C-4060-953E-6CA8712E2CC1 2024-06-08 11:50:38.373 165.97                                   00
4028AD89-3635-4DBA-A72F-41427190BB1D 6DA2ED06-82B3-4871-A00B-27E953A3D740 2024-12-04 04:28:17.760 292.56                                   10
DDBC8A3F-EF2A-4DBD-AB5C-415905718BB3 70897791-05C1-4046-81B3-CD9165E8ACBE 2024-07-25 01:16:09.567 489.77                                   10
2BE2AFA7-2A48-4C29-A1D1-4166805E3C41 C037DC62-6E58-4332-80AB-1C63012925C7 2024-12-31 19:21:21.470 441.80                                   01
347768F9-41A8-4CF1-A452-418BB6B538B1 AD16F8E6-2216-4B1A-80EC-B596989A8E29 2024-07-02 16:20:11.613 50.47                                    01
4B4A3152-3E80-485D-9B39-423874B5A15D 660FE809-A729-4710-A2A5-98814F822D85 2024-12-01 13:05:38.643 417.76                                   11
D71832EC-FAC2-4656-8BDA-425C81CC4625 150A42E9-1F08-4AB0-BCC2-DCADF22A32F8 2024-05-15 13:42:33.480 361.37                                   11
AC249137-D6BB-4B8F-863F-429AC2844D16 9ECB9E9D-77A9-4F22-895B-06212C79A759 2024-04-25 06:35:03.380 255.79                                   00
50114987-6A68-4344-9793-42AD2DBD4FF2 C57D0F7A-924A-4663-A918-7A4D489D3837 2024-11-03 15:24:00.410 144.43                                   00
24E2142D-9351-41B5-80B9-42B556575AEB 8C44601D-F728-4A49-AA16-3EF764B90B16 2024-07-24 07:08:42.860 266.01                                   00
F47F7BA7-9441-4BFA-99CF-42C4EEEADC17 2F465066-DC73-4901-8D04-9BE8AE00F2CF 2024-06-06 09:59:55.897 455.50                                   01
14BEA5EA-A82D-412B-A4F7-430BB94C1100 1C677BB4-5D6C-46BB-B8C9-7CBAE42D802D 2024-07-10 18:23:19.270 296.28                                   01
8CEA2B6E-AB78-4A35-9891-4315D0E55E41 689B34FA-4300-40A1-A395-6AAE3F24DCBA 2024-12-25 20:49:59.047 174.33                                   11
C4CFE964-F485-4AC5-9D77-431A77E2A0FD AF5FD94E-CED9-462C-A5B6-E09C9D4F4AD5 2024-11-01 17:11:49.493 104.81                                   00
62DCCFFE-CEA7-4BDA-A89B-4365450DD531 4CE5D6F5-886F-4A42-9B03-FB01AD0279D8 2025-02-06 01:09:10.943 81.53                                    10
FB0C97B2-9AB5-4E74-9E89-4398658889DC 61ECD4EE-B9B0-4E78-A5E8-5167BBC7F643 2024-08-23 02:42:40.763 158.23                                   11
662B6C44-E2BB-43EF-BA51-43A30DD6774D 676890C1-2563-4BBE-88A0-73D526C9B874 2024-10-09 12:13:42.690 97.94                                    10
71035EE3-9530-436C-828A-44190C684210 3A6DEF50-403E-4579-A172-030D5284A060 2024-05-27 23:35:40.430 262.61                                   01
15B08ECC-252F-4EF6-BC39-444D955380A7 8C800775-32ED-4E4F-AB02-F5CD8C354775 2024-07-18 11:05:42.637 23.89                                    01
60A8C524-4536-46A0-8335-44E5D99E2660 53CBDB6B-C952-4F92-8821-F01AD8FF485C 2025-02-23 05:37:48.657 497.41                                   01
3F09A3F1-D497-410F-8268-44ED5B629B58 FE747FFA-AB68-4B8E-9AF1-2995AA938E4E 2024-07-08 04:16:58.610 420.91                                   11
C3E7B571-0362-4F61-A620-452C2EDAB52A 886204FE-A0B1-44EC-B2C0-A2C9EF87FBC8 2024-10-21 00:39:14.267 341.23                                   10
E00D91C2-AB3E-4A5C-8AEF-458081D424F6 BC1E4CB8-6A2A-4DB3-ADBC-AC11E05AFE76 2024-11-13 13:32:12.093 149.51                                   10
1C28C677-200E-4539-965E-4581814E1115 1D84C6F2-CD3F-411D-9164-1B6E0E6C01F7 2024-12-02 10:12:07.100 322.21                                   00
04825C85-881A-425A-9186-459FB0808B43 86E31C22-7713-482D-B616-6B9FF071A4A0 2024-09-13 17:37:43.470 149.63                                   10
E3292A2D-6C99-499D-9023-4615DFF61A8B 75E09A36-E666-445A-BB11-54D73786B434 2024-05-23 06:57:44.667 218.58                                   10
5A5915E9-A4E8-43B0-B30E-46219EB4880B 3DF33992-DAAA-4619-B71F-D843C82D88C8 2025-01-31 22:41:35.280 32.99                                    00
463AD16D-D219-41AD-9432-467879DB0B06 A49AC9B4-9765-4E34-ACFE-32C9454558A2 2024-10-04 15:42:21.793 15.08                                    00
2D724B42-D84F-46CE-B8AA-4698FDA4221D FF4BF510-27A9-4273-9B17-62C013F2BD45 2025-03-29 16:01:36.857 126.05                                   11
EAC190E7-9138-4ABB-B8F1-46B4D8416507 8692B4B8-090A-4BF7-801B-81E6474A153A 2025-02-25 01:37:22.437 238.53                                   11
2C164B9A-1125-4BC2-8CA2-46C6CC1D0EF7 9291628F-5F0A-466E-AE24-04C92059BBDE 2024-11-21 10:05:33.143 467.78                                   01
7D6D09E2-EEF4-41B9-8E75-47589F4DCE9C 3CC5A987-C510-4909-BF68-4B1A012EEA3E 2025-01-03 19:36:18.327 370.07                                   01
8EB49454-E097-4346-9628-477C72602AEF 6A383723-5AF8-4186-B553-AE4BF0F261FA 2025-01-06 23:25:14.447 329.50                                   10
0359CB82-3FF8-461D-9C5A-478DE40D76B6 55F293F9-0E69-44A3-AA13-BF35A83830D5 2024-11-29 16:53:32.020 230.32                                   11
56627EE5-7D32-4FE7-A9FD-47E16789F3F0 1B2181FC-26EB-4891-A39C-3DDDB2943A1D 2024-10-29 18:49:56.820 373.04                                   01
FFA8A68D-B6B4-469A-8CDD-480CC37B5A49 993D6AB3-B305-4DC7-A31D-E08F4F56CF44 2025-03-24 18:10:59.963 242.15                                   01
79E746D6-6649-405B-90FE-48670321FE53 150A42E9-1F08-4AB0-BCC2-DCADF22A32F8 2024-12-31 14:32:39.077 245.84                                   11
410A6AF3-6529-4D9D-92A5-48F5348F0D14 3DCF545A-1DAA-4DA2-8589-DCB6ABBE97A0 2024-06-07 03:36:37.157 199.05                                   00
011E0D2A-6F05-44A2-97BD-4952A2A7B603 BE1D25C7-B8A5-4DC8-BE39-FF82E15C7F4B 2024-04-06 06:53:39.753 227.05                                   01
C8C29100-F6A1-42D8-829F-496EFB90A448 AD3F8A9E-EF5C-4060-953E-6CA8712E2CC1 2024-07-08 21:26:32.917 300.80                                   10
9542EAD5-6215-4442-808F-4977CD0BEA76 5D927FE0-DB5E-4CAB-848A-66AE39AFB30B 2024-05-18 07:22:03.643 116.06                                   11
522F2192-86EE-41FF-81DC-49C1B345C2B8 0059AAEB-AEFC-4A7A-A774-E6BC13095DDE 2024-12-17 20:36:33.397 237.02                                   10
604C0CF7-38A9-4212-A9C5-49F43729FDF9 89D359FC-4694-44E7-BD83-C64210FC4F2B 2025-03-04 21:34:54.700 334.26                                   10
41C68839-D947-43D3-A7A0-4A5C0F019174 0957A4EA-C463-4741-81AB-6EFA10816726 2024-10-15 20:14:40.877 236.61                                   10
F903F319-8654-4E47-AB37-4A88FC547051 4FB2AAEA-7F3B-40D3-916B-A4EEE459E1F7 2024-04-23 14:32:04.160 298.57                                   10
8AC5DAB6-18EC-4724-9DAB-4A92DA005854 022536A2-2782-4A7C-A364-36A640FCF171 2024-07-28 07:53:16.437 451.35                                   10
C578DE8D-E2B0-4310-87C5-4A9FE4EF4C4E C55C13D5-B8F2-4D36-B3C5-7C8A5D05826C 2024-09-11 07:41:00.857 407.26                                   11
F9AF7A89-BB4A-4024-9C07-4ADD4596F6C6 8F55FE62-0CB6-4983-9EAF-F59BC06317E6 2024-04-01 09:47:27.600 25.46                                    00
C20B4D3E-336C-40FD-9A34-4B3A129951B6 C484F0F3-B463-45C0-8F1D-75D786271526 2025-03-22 05:49:34.720 284.15                                   10
2D70CDE4-A3C6-4C1E-9B65-4B5C77735BA8 CB4298CD-E71A-484B-8DF2-A6153E8CB807 2024-12-27 21:04:05.543 290.35                                   10
B37CFBF8-86DD-49CC-9832-4BAAD3087B17 8795F5B9-6954-4DB5-A763-61D1B41F14F6 2024-04-06 04:28:09.830 244.32                                   11
77443A40-745E-4D41-982C-4BD785174F23 3DE00110-4CE1-4F00-AC82-25E2C7F7D62D 2024-05-13 15:05:52.487 307.59                                   10
616F7057-9B8C-4C9F-82F1-4C1CD682BCB2 7D694BE4-98E9-4E3A-9C53-61E9A5A8661E 2024-08-16 19:49:16.283 248.34                                   01
56392668-8B62-474E-BE07-4C38D524D0CA 9C9C1829-4114-4B88-B05E-55180860CDAF 2024-08-08 09:29:35.343 298.45                                   11
94C38869-E008-4BB1-B8F9-4C45D2FDADB6 12F42B3B-E8D2-44A9-9146-D5DE242F7DEC 2024-07-23 22:56:58.767 443.84                                   01
B9C8A191-0654-4DD4-96F0-4C4A60634612 788060E7-3D81-4B5F-BFD7-C1957D3B25BE 2024-08-21 08:46:38.803 200.94                                   10
27B7ABB8-AA08-4411-B202-4C5075BE4390 7DEC34C4-7C9B-4661-9340-A26F66A19388 2025-03-20 07:55:23.600 267.33                                   11
CAC41AB9-69DF-4685-854C-4C7BDE1EAB66 B0E96C44-1AEC-4E3E-B54C-920E259E1B4F 2024-10-30 10:41:13.120 302.19                                   11
B540D2BE-552F-4260-9952-4CA31F321C0E C4F9A74A-9BDD-4B31-9149-8AC4092694A0 2025-01-13 11:50:27.760 65.79                                    10
17B01DD2-0857-4A5B-B351-4CB6DB064E17 42CC8257-CCDA-4EC5-9CC4-F5F11C432AFB 2024-08-18 01:46:17.673 401.83                                   11
55FF5F6F-BE6F-49CE-B2F8-4CC68D583255 135F7949-560B-4BA7-96F6-70C8FAC1D699 2024-04-04 15:09:31.413 430.13                                   11
E526CDBF-C91C-46CF-8707-4CE8F73C8CE7 AE556E46-A262-49B3-989E-FBA752628434 2025-01-26 14:20:13.967 460.41                                   11
01C2573C-B955-4AC1-948B-4D5599DDA034 E4318C83-85E4-49E1-AB55-38957CFFF3A9 2024-08-06 17:26:05.860 467.54                                   01
634DD438-67AA-4974-8E08-4D61920CDF30 13CE4623-3C61-404E-9F96-94A3BCDC9AFC 2025-03-10 11:40:21.480 34.69                                    11
8030C370-E471-4C61-8A62-4D7D870F17DD F6F848CD-71D2-4996-A25E-79E5098BB1E5 2024-09-27 10:23:28.487 253.63                                   10
41AD889C-745F-46B5-BB8E-4DCE512477E9 022536A2-2782-4A7C-A364-36A640FCF171 2024-04-23 17:55:54.877 383.07                                   11
0092CF09-DE3C-422F-AD1E-4DD3D8FB8C2C B3B9B7FF-7B66-4893-9319-80EFB4475C54 2024-08-13 10:52:26.767 128.20                                   01
8DBD78EF-9A53-44EF-A3F2-4E3DFBF82F95 54AB829D-2230-4BFB-AB87-F1FC054F855F 2024-06-09 23:47:32.120 369.77                                   11
018217BD-856D-4E9F-ABC5-4E70A60629E9 BD708F30-856F-46CE-8E46-76BACCD0A06A 2025-02-28 02:28:13.677 273.33                                   01
6A7D4F28-3DC5-44C4-8B4D-4EA108EA8CDA E318472F-79E1-47B5-B100-B89E0E860E0B 2024-08-27 02:58:39.083 36.09                                    01
7B3FDCD1-0D8B-41E0-BC8A-4ED353FE4A66 AF56A4C0-3200-46E0-9EFC-822FCB3D715C 2024-09-04 01:28:00.040 437.12                                   10
FECCC789-E872-4B13-98E0-4EEAF33B2887 3593B035-4B8D-4909-B880-54B69FFED118 2024-10-19 05:53:44.897 256.58                                   11
A8392B90-5A4F-406B-98F2-4F48C076D571 3A16CCE1-E756-451F-9B43-8692D4CF4B3C 2024-11-20 22:08:05.323 370.30                                   11
7CDB6581-2AE5-48C8-8AED-4FAFDC8EB8A3 74A27A01-A88B-45D0-B8EA-DE2F8AB97B27 2024-07-20 07:15:17.517 373.34                                   01
9F51464F-01E4-488F-B480-501912ED83B4 8A10AA5E-D202-4507-9985-687C1780BBAB 2024-07-17 17:56:43.173 479.39                                   10
8BB11DF2-CEF2-4EC6-84F1-505986BC2456 B990078A-94AF-4503-B790-EF023EEAD166 2025-03-11 03:04:23.303 82.22                                    10
F6E6879F-0653-4BA8-88DB-507851AB1811 BC1E4CB8-6A2A-4DB3-ADBC-AC11E05AFE76 2024-07-14 21:51:22.587 329.92                                   01
1B9A91F9-D60E-4765-8FCC-50CC13C1B15F D289A4CC-2A2B-4636-9870-C81610132D44 2024-09-14 07:17:48.430 97.57                                    00
84B207B9-0C76-4AA2-B710-513E1A5BF811 394576CD-52A5-4CAE-9765-E69BF4D647EB 2024-05-03 11:00:29.883 375.16                                   11
642A1EBE-1670-4B6E-940E-51514274CD1E 6D087ABF-77DB-46D1-B4EE-63AE1B9BDCA8 2024-07-01 10:05:32.350 493.20                                   01
D09EF298-C44A-4F4B-BFFE-5159503F59EA E61D021A-228A-4BEC-BE9C-3841683AED9C 2024-11-04 16:40:34.877 420.86                                   01
C93EC905-3152-4D43-B74A-5264DA7EBEFF F5CA9942-508A-4DB3-A7AB-D674748164C3 2024-05-15 15:57:49.427 209.30                                   01
3E93365E-FB8C-4A51-AF40-528E380AE448 47C64945-A098-4FE5-8EE7-D70EDC7A0981 2024-06-13 01:36:47.793 145.45                                   01
4A6B1459-6201-4676-885B-52D006B1F145 E6AFAF46-ACB9-47F3-909D-E2541FB7A45E 2024-04-28 14:58:32.257 167.26                                   10
2ED723A2-F4A1-49C1-93A5-5329C321EBD0 A40149D0-F6A0-4A9D-9907-B04EED2E8F60 2025-01-12 00:31:43.163 178.97                                   01
D9795BDD-8978-4D0D-9E34-5349383E23F4 EAEF8652-7C3F-45C4-A18B-D3893B4E0E43 2025-05-17 15:52:18.433 67.20                                    00
54332087-1FAC-4FC0-B52D-5380586FA710 BC0F0D95-BF9F-467B-9CEE-D14E8575B6F4 2024-04-24 16:05:39.860 34.72                                    01
29F12815-6C21-4237-BBD6-53A73AEF6731 5B60A74D-B4EF-4E08-9C13-B7E028FFF257 2024-09-12 15:24:15.927 496.50                                   11
064F5E78-48D9-4CDF-B0A2-53C518AD58F6 D5FA31CC-C368-4A06-83FA-6F24159A0B07 2025-01-16 01:49:28.917 96.30                                    00
E88CE280-415A-46CE-8084-53F8C0FBD2A9 2949C153-2422-4A1C-9E22-59375F2BC356 2024-12-25 18:21:47.110 409.04                                   00
